timestamp,source_ip,destination_ip,protocol,packet_size,duration,flow_bytes_per_sec,packet_count,traffic_type
2023-01-01 03:58:00,192.168.1.238,192.168.2.238,TCP,615,4.171298237574357,83238.1625414876,93,normal
2023-01-01 03:59:00,192.168.1.239,192.168.2.239,UDP,1473,4.33658329617968,54937.93809697349,110,normal
2023-01-01 04:00:00,192.168.1.240,192.168.2.240,UDP,942,3.8657448861665773,17358.962993817717,93,file_transfer
2023-01-01 04:01:00,192.168.1.241,192.168.2.241,TCP,449,0.6542381134752079,58715.45819029564,170,DDoS_attack
2023-01-01 04:02:00,192.168.1.242,192.168.2.242,UDP,922,3.9980008213123757,99971.66661143549,37,video_stream
2023-01-01 04:03:00,192.168.1.243,192.168.2.243,TCP,1260,4.601521205268171,15901.627674677942,145,normal
2023-01-01 04:04:00,192.168.1.244,192.168.2.244,TCP,858,3.042986758476557,81858.93608183328,10,normal
2023-01-01 04:05:00,192.168.1.245,192.168.2.245,UDP,998,4.710289246056518,21523.59131556824,174,file_transfer
2023-01-01 04:06:00,192.168.1.246,192.168.2.246,TCP,342,4.151510530188199,78456.44461654864,72,file_transfer
2023-01-01 04:07:00,192.168.1.247,192.168.2.247,TCP,642,3.3681604332554462,73723.21438901991,31,normal
2023-01-01 04:08:00,192.168.1.248,192.168.2.248,TCP,1163,2.9282076598875664,30748.449174442805,79,normal
2023-01-01 04:09:00,192.168.1.249,192.168.2.249,TCP,328,1.8080109694856557,33256.48863888053,134,file_transfer
2023-01-01 04:10:00,192.168.1.250,192.168.2.250,UDP,647,0.8805084816897452,79459.617804329,158,normal
2023-01-01 04:11:00,192.168.1.251,192.168.2.251,TCP,1019,3.0642742211836502,46683.10567684395,105,normal
2023-01-01 04:12:00,192.168.1.252,192.168.2.252,UDP,1346,1.6587466127287858,73350.98484246907,172,normal
2023-01-01 04:13:00,192.168.1.253,192.168.2.253,TCP,105,4.345549470885462,15650.430589217642,88,video_stream
2023-01-01 04:14:00,192.168.1.254,192.168.2.254,TCP,1445,4.96735099305728,85403.2204082538,14,file_transfer
2023-01-01 04:15:00,192.168.1.0,192.168.2.0,TCP,567,3.7868960368163056,71377.58695154959,69,DDoS_attack
2023-01-01 04:16:00,192.168.1.1,192.168.2.1,TCP,174,0.5433603069065487,90787.33807464856,129,video_stream
2023-01-01 04:17:00,192.168.1.2,192.168.2.2,UDP,103,1.514559418100127,14104.865524462273,55,video_stream
2023-01-01 04:18:00,192.168.1.3,192.168.2.3,UDP,745,0.6346371956521737,59708.435535699165,187,normal
2023-01-01 04:19:00,192.168.1.4,192.168.2.4,TCP,217,3.2875070741794077,60312.93791899219,185,video_stream
2023-01-01 04:20:00,192.168.1.5,192.168.2.5,TCP,980,3.849435236323345,35992.613314131464,143,normal
2023-01-01 04:21:00,192.168.1.6,192.168.2.6,UDP,603,4.635806671315487,46388.17603235652,65,video_stream
2023-01-01 04:22:00,192.168.1.7,192.168.2.7,TCP,1046,2.24704449741874,4760.174765695494,119,normal
2023-01-01 04:23:00,192.168.1.8,192.168.2.8,TCP,673,4.516740682983377,74840.14382407418,196,normal
2023-01-01 04:24:00,192.168.1.9,192.168.2.9,TCP,293,4.4016666793025045,55382.92546091423,166,normal
2023-01-01 04:25:00,192.168.1.10,192.168.2.10,UDP,946,1.6542590121504532,6716.364135048204,113,normal
2023-01-01 04:26:00,192.168.1.11,192.168.2.11,UDP,814,4.357613065148798,68394.83340308807,86,normal
2023-01-01 04:27:00,192.168.1.12,192.168.2.12,UDP,1149,1.94079403422046,47211.425645887604,155,normal
2023-01-01 04:28:00,192.168.1.13,192.168.2.13,TCP,272,1.554659445345376,4411.664683075,11,DDoS_attack
2023-01-01 04:29:00,192.168.1.14,192.168.2.14,TCP,1423,3.2804658280925265,96991.16495796145,17,normal
2023-01-01 04:30:00,192.168.1.15,192.168.2.15,UDP,425,1.7090680166368974,94962.10216585461,84,video_stream
2023-01-01 04:31:00,192.168.1.16,192.168.2.16,UDP,1241,3.188022866812807,51777.33919857256,191,file_transfer
2023-01-01 04:32:00,192.168.1.17,192.168.2.17,UDP,935,3.0881758469436034,10273.56964988511,134,DDoS_attack
2023-01-01 04:33:00,192.168.1.18,192.168.2.18,UDP,823,2.860850744007448,75707.5009382606,47,video_stream
2023-01-01 04:34:00,192.168.1.19,192.168.2.19,TCP,324,1.9640565507407088,49701.17891046718,185,file_transfer
2023-01-01 04:35:00,192.168.1.20,192.168.2.20,UDP,631,2.7876486360922366,30942.30035064861,36,normal
2023-01-01 04:36:00,192.168.1.21,192.168.2.21,TCP,212,3.0227788274285663,49650.39957532712,29,normal
2023-01-01 04:37:00,192.168.1.22,192.168.2.22,UDP,239,2.77386575362782,52721.97039514098,149,normal
2023-01-01 04:38:00,192.168.1.23,192.168.2.23,TCP,658,2.2776553184808876,56708.45820321158,52,video_stream
2023-01-01 04:39:00,192.168.1.24,192.168.2.24,UDP,100,0.17186857952669268,44681.14765187733,198,video_stream
2023-01-01 04:40:00,192.168.1.25,192.168.2.25,UDP,189,2.97660236773564,60969.775010766614,40,normal
2023-01-01 04:41:00,192.168.1.26,192.168.2.26,UDP,753,0.9253774871993263,91954.73635003135,100,normal
2023-01-01 04:42:00,192.168.1.27,192.168.2.27,UDP,419,3.2486222478412294,36864.54062276053,70,video_stream
2023-01-01 04:43:00,192.168.1.28,192.168.2.28,TCP,238,3.8207872068220436,72845.92985877497,118,normal
2023-01-01 04:44:00,192.168.1.29,192.168.2.29,UDP,944,2.5521820147406333,89550.80312559899,100,video_stream
2023-01-01 04:45:00,192.168.1.30,192.168.2.30,TCP,358,2.757581958400718,46141.94830023375,172,video_stream
2023-01-01 04:46:00,192.168.1.31,192.168.2.31,TCP,1001,4.762244942363357,44902.12780180851,104,file_transfer
2023-01-01 04:47:00,192.168.1.32,192.168.2.32,TCP,789,4.251120070725613,60609.58155012318,152,file_transfer
2023-01-01 04:48:00,192.168.1.33,192.168.2.33,TCP,109,4.579758928162202,59549.26918282632,153,file_transfer
2023-01-01 04:49:00,192.168.1.34,192.168.2.34,UDP,360,4.087454812765974,80852.34489030142,22,normal
2023-01-01 04:50:00,192.168.1.35,192.168.2.35,TCP,271,0.6336998750489841,48171.85499405098,122,file_transfer
2023-01-01 04:51:00,192.168.1.36,192.168.2.36,TCP,997,0.8300600942539541,99616.17201430467,44,video_stream
2023-01-01 04:52:00,192.168.1.37,192.168.2.37,TCP,112,2.680456606617902,6887.685317860797,196,normal
2023-01-01 04:53:00,192.168.1.38,192.168.2.38,UDP,1291,1.3057413281101915,1313.617009489472,158,normal
2023-01-01 04:54:00,192.168.1.39,192.168.2.39,UDP,420,2.43580782770168,64379.63284440276,191,normal
2023-01-01 04:55:00,192.168.1.40,192.168.2.40,UDP,1442,2.032390086709916,30545.056323825793,167,normal
2023-01-01 04:56:00,192.168.1.41,192.168.2.41,UDP,428,2.7921297683092217,24797.8564812489,57,video_stream
2023-01-01 04:57:00,192.168.1.42,192.168.2.42,TCP,884,3.7596910090655316,31878.008920423767,44,file_transfer
2023-01-01 04:58:00,192.168.1.43,192.168.2.43,TCP,876,3.605905444786445,26348.708945390477,95,normal
2023-01-01 04:59:00,192.168.1.44,192.168.2.44,UDP,1010,2.6540472491781384,4048.214916384337,175,normal
2023-01-01 05:00:00,192.168.1.45,192.168.2.45,TCP,1218,4.129727752203585,97181.77119666828,168,DDoS_attack
2023-01-01 05:01:00,192.168.1.46,192.168.2.46,TCP,417,2.2112242485363636,22853.803356825392,161,normal
2023-01-01 05:02:00,192.168.1.47,192.168.2.47,TCP,335,4.4939000202166,73668.94649634132,123,normal
2023-01-01 05:03:00,192.168.1.48,192.168.2.48,UDP,433,0.4492733232703032,76497.04307472335,186,video_stream
2023-01-01 05:04:00,192.168.1.49,192.168.2.49,UDP,475,4.777834147163206,92996.4824027157,109,video_stream
2023-01-01 05:05:00,192.168.1.50,192.168.2.50,TCP,1260,3.3079960990136064,4024.3962522446172,169,normal
2023-01-01 05:06:00,192.168.1.51,192.168.2.51,UDP,687,1.962365093792306,87332.78550625376,192,normal
2023-01-01 05:07:00,192.168.1.52,192.168.2.52,UDP,612,1.066055220207099,53195.39190314022,195,normal
2023-01-01 05:08:00,192.168.1.53,192.168.2.53,UDP,1419,2.44799782427364,63621.86688661696,108,video_stream
2023-01-01 05:09:00,192.168.1.54,192.168.2.54,UDP,1443,1.0533357836079749,64802.55743498233,12,video_stream
2023-01-01 05:10:00,192.168.1.55,192.168.2.55,UDP,1017,0.9150248779413965,82159.98269348803,94,normal
2023-01-01 05:11:00,192.168.1.56,192.168.2.56,TCP,1472,3.125023611323574,34007.32489375194,134,video_stream
2023-01-01 05:12:00,192.168.1.57,192.168.2.57,UDP,972,2.663115150450745,73572.06779613935,147,file_transfer
2023-01-01 05:13:00,192.168.1.58,192.168.2.58,TCP,1352,3.3834705695936145,53329.23286249751,92,normal
2023-01-01 05:14:00,192.168.1.59,192.168.2.59,TCP,369,4.655068799367747,79546.00741622942,34,normal
2023-01-01 05:15:00,192.168.1.60,192.168.2.60,UDP,897,2.708075045361297,99064.0572442432,77,video_stream
2023-01-01 05:16:00,192.168.1.61,192.168.2.61,TCP,1414,2.946567060987709,20864.45072297236,70,normal
2023-01-01 05:17:00,192.168.1.62,192.168.2.62,TCP,824,0.5391690618592164,99470.21551443978,38,normal
2023-01-01 05:18:00,192.168.1.63,192.168.2.63,TCP,1288,3.616415350952285,9891.403273994627,136,video_stream
2023-01-01 05:19:00,192.168.1.64,192.168.2.64,UDP,104,2.0595355133403657,1229.4372425765728,28,file_transfer
2023-01-01 05:20:00,192.168.1.65,192.168.2.65,UDP,950,4.885953669446637,5372.031681605295,180,file_transfer
2023-01-01 05:21:00,192.168.1.66,192.168.2.66,TCP,177,4.133552676418735,34836.458068939406,83,video_stream
2023-01-01 05:22:00,192.168.1.67,192.168.2.67,UDP,673,2.66015709852898,63657.72673716498,70,file_transfer
2023-01-01 05:23:00,192.168.1.68,192.168.2.68,UDP,231,0.7037910054436136,7833.924547897113,180,normal
2023-01-01 05:24:00,192.168.1.69,192.168.2.69,UDP,700,4.311137387074886,1560.9156384271596,162,video_stream
2023-01-01 05:25:00,192.168.1.70,192.168.2.70,UDP,1165,4.018927367577707,93772.01181742069,29,normal
2023-01-01 05:26:00,192.168.1.71,192.168.2.71,TCP,188,1.0044671347314618,82370.73695805304,57,normal
2023-01-01 05:27:00,192.168.1.72,192.168.2.72,TCP,501,1.5468636171795196,81109.13394276408,96,file_transfer
2023-01-01 05:28:00,192.168.1.73,192.168.2.73,UDP,395,3.9876955649244032,88558.00327469573,161,video_stream
2023-01-01 05:29:00,192.168.1.74,192.168.2.74,UDP,1418,1.0076193880823074,70303.39300443833,148,normal
2023-01-01 05:30:00,192.168.1.75,192.168.2.75,TCP,715,4.596987196939748,11336.008845060063,119,DDoS_attack
2023-01-01 05:31:00,192.168.1.76,192.168.2.76,TCP,899,2.1801843834621737,40510.91861929858,192,normal
2023-01-01 05:32:00,192.168.1.77,192.168.2.77,UDP,521,0.5264909166795274,72591.79915999832,37,normal
2023-01-01 05:33:00,192.168.1.78,192.168.2.78,TCP,1146,4.097168353170977,28753.11161836057,68,normal
2023-01-01 05:34:00,192.168.1.79,192.168.2.79,UDP,674,1.9301974468880996,69053.23004948752,142,file_transfer
2023-01-01 05:35:00,192.168.1.80,192.168.2.80,UDP,242,2.679846051353527,3425.346378497583,60,file_transfer
2023-01-01 05:36:00,192.168.1.81,192.168.2.81,TCP,1092,0.6502912876149739,31307.59674707973,158,normal
2023-01-01 05:37:00,192.168.1.82,192.168.2.82,TCP,764,0.1126616727404137,55363.903291440096,21,video_stream
2023-01-01 05:38:00,192.168.1.83,192.168.2.83,UDP,244,3.226127508387159,63576.89312111798,59,normal
2023-01-01 05:39:00,192.168.1.84,192.168.2.84,UDP,1348,2.6243583346352852,58127.02578172917,141,file_transfer
2023-01-01 05:40:00,192.168.1.85,192.168.2.85,TCP,1106,3.0083389887034215,70077.87133126952,122,normal
2023-01-01 05:41:00,192.168.1.86,192.168.2.86,UDP,602,3.9893448668645304,1602.786075744068,179,normal
2023-01-01 05:42:00,192.168.1.87,192.168.2.87,TCP,920,3.268368975772015,10993.178797774628,175,DDoS_attack
2023-01-01 05:43:00,192.168.1.88,192.168.2.88,UDP,203,0.9563898698541482,87025.48097563536,162,normal
2023-01-01 05:44:00,192.168.1.89,192.168.2.89,TCP,1162,1.8677853436419394,68493.11576492595,23,normal
2023-01-01 05:45:00,192.168.1.90,192.168.2.90,TCP,297,4.538866413460026,12180.23262591512,41,video_stream
2023-01-01 05:46:00,192.168.1.91,192.168.2.91,TCP,678,3.872729031233227,84365.36930245934,148,DDoS_attack
2023-01-01 05:47:00,192.168.1.92,192.168.2.92,UDP,490,2.8275215838899146,24980.890564632125,198,normal
2023-01-01 05:48:00,192.168.1.93,192.168.2.93,UDP,1302,1.3526604892654344,48347.72853532712,155,normal
2023-01-01 05:49:00,192.168.1.94,192.168.2.94,TCP,653,1.580096458990496,15374.45477558137,164,normal
2023-01-01 05:50:00,192.168.1.95,192.168.2.95,UDP,1138,3.6865945311696096,71300.89558574896,64,video_stream
2023-01-01 05:51:00,192.168.1.96,192.168.2.96,TCP,1412,4.270753878178577,67018.58768041251,191,normal
2023-01-01 05:52:00,192.168.1.97,192.168.2.97,TCP,577,3.389980880700011,21900.13464544748,129,video_stream
2023-01-01 05:53:00,192.168.1.98,192.168.2.98,UDP,1354,4.066696881265365,86476.67591884319,84,DDoS_attack
2023-01-01 05:54:00,192.168.1.99,192.168.2.99,UDP,1022,3.8566150624819895,40729.2963977515,30,normal
2023-01-01 05:55:00,192.168.1.100,192.168.2.100,TCP,519,0.833549442989093,29958.99401600344,181,normal
2023-01-01 05:56:00,192.168.1.101,192.168.2.101,UDP,256,2.17732958327518,16080.62935698901,142,normal
2023-01-01 05:57:00,192.168.1.102,192.168.2.102,UDP,649,0.8496206240599571,27350.63323903821,96,normal
2023-01-01 05:58:00,192.168.1.103,192.168.2.103,TCP,1220,1.2526543655297258,3180.6652011578826,178,file_transfer
2023-01-01 05:59:00,192.168.1.104,192.168.2.104,TCP,1120,4.359372160790158,58742.491753155446,68,normal
2023-01-01 06:00:00,192.168.1.105,192.168.2.105,UDP,1096,2.417170631602593,84380.84388805085,98,normal
2023-01-01 06:01:00,192.168.1.106,192.168.2.106,TCP,1050,2.7232546990290385,55349.06449472254,191,video_stream
2023-01-01 06:02:00,192.168.1.107,192.168.2.107,TCP,388,0.9743852296160834,22708.122230463698,159,normal
2023-01-01 06:03:00,192.168.1.108,192.168.2.108,UDP,1377,1.6301317516391007,4333.2486431734,92,video_stream
2023-01-01 06:04:00,192.168.1.109,192.168.2.109,TCP,295,1.2282062252965629,22248.17925262148,74,normal
2023-01-01 06:05:00,192.168.1.110,192.168.2.110,TCP,697,1.1103122061402897,42196.02137903814,73,file_transfer
2023-01-01 06:06:00,192.168.1.111,192.168.2.111,UDP,616,3.226007887248254,76201.53144127985,80,DDoS_attack
2023-01-01 06:07:00,192.168.1.112,192.168.2.112,UDP,964,1.3587308534640028,19596.442401239638,13,video_stream
2023-01-01 06:08:00,192.168.1.113,192.168.2.113,TCP,1241,3.1968758815000506,72259.35388211392,152,DDoS_attack
2023-01-01 06:09:00,192.168.1.114,192.168.2.114,TCP,905,0.3864276091319142,86826.41336683648,113,normal
2023-01-01 06:10:00,192.168.1.115,192.168.2.115,UDP,1282,0.7946945282827992,45940.73796272735,159,normal
2023-01-01 06:11:00,192.168.1.116,192.168.2.116,UDP,914,1.4452472446006146,82321.76717261673,184,video_stream
2023-01-01 06:12:00,192.168.1.117,192.168.2.117,UDP,327,3.0255298927888896,55911.077455474464,102,video_stream
2023-01-01 06:13:00,192.168.1.118,192.168.2.118,UDP,315,3.4116221009281427,64071.99287100959,183,normal
2023-01-01 06:14:00,192.168.1.119,192.168.2.119,TCP,1047,2.269313137219683,53101.56757348207,151,normal
2023-01-01 06:15:00,192.168.1.120,192.168.2.120,UDP,114,2.2843754814284223,46854.098958382834,187,normal
2023-01-01 06:16:00,192.168.1.121,192.168.2.121,UDP,1280,3.650132571853229,24230.690735809087,157,normal
2023-01-01 06:17:00,192.168.1.122,192.168.2.122,TCP,1384,0.17752334965135397,31016.21188664356,187,normal
2023-01-01 06:18:00,192.168.1.123,192.168.2.123,UDP,1280,1.7713411199236808,29707.041775417292,121,file_transfer
2023-01-01 06:19:00,192.168.1.124,192.168.2.124,TCP,146,4.11166457988424,56765.604164427656,170,normal
2023-01-01 06:20:00,192.168.1.125,192.168.2.125,UDP,423,3.0557751100455244,12875.415609365102,128,normal
2023-01-01 06:21:00,192.168.1.126,192.168.2.126,UDP,943,1.75241295050156,91762.37737953117,68,video_stream
2023-01-01 06:22:00,192.168.1.127,192.168.2.127,UDP,229,4.537071482415402,72344.85938302822,52,video_stream
2023-01-01 06:23:00,192.168.1.128,192.168.2.128,TCP,194,3.885851364501975,40743.11746040617,21,file_transfer
2023-01-01 06:24:00,192.168.1.129,192.168.2.129,TCP,726,1.397987691459994,16703.79030811142,49,video_stream
2023-01-01 06:25:00,192.168.1.130,192.168.2.130,UDP,854,3.261920203876013,88317.22480244195,127,normal
2023-01-01 06:26:00,192.168.1.131,192.168.2.131,TCP,1415,3.0191785681258883,82554.03092001536,29,file_transfer
2023-01-01 06:27:00,192.168.1.132,192.168.2.132,TCP,893,2.065820778791015,72450.43371900075,175,video_stream
2023-01-01 06:28:00,192.168.1.133,192.168.2.133,TCP,1406,1.8980847881035234,27883.157693712994,140,normal
2023-01-01 06:29:00,192.168.1.134,192.168.2.134,TCP,168,1.7834463264009495,40842.217105933225,165,video_stream
2023-01-01 06:30:00,192.168.1.135,192.168.2.135,TCP,110,3.1240633386386696,11172.076992789913,193,DDoS_attack
2023-01-01 06:31:00,192.168.1.136,192.168.2.136,TCP,1377,2.267808688755281,19714.91294802564,99,normal
2023-01-01 06:32:00,192.168.1.137,192.168.2.137,UDP,971,4.1761292549319675,78518.64709435655,103,normal
2023-01-01 06:33:00,192.168.1.138,192.168.2.138,UDP,649,3.3810528190564137,71788.8331662177,22,normal
2023-01-01 06:34:00,192.168.1.139,192.168.2.139,TCP,1257,0.4426648679762273,59755.090534617535,75,normal
2023-01-01 06:35:00,192.168.1.140,192.168.2.140,UDP,811,3.236824296758014,89676.94586669111,46,normal
2023-01-01 06:36:00,192.168.1.141,192.168.2.141,UDP,122,1.4286224388509057,58743.385263491495,186,video_stream
2023-01-01 06:37:00,192.168.1.142,192.168.2.142,UDP,914,3.0047787591017716,47229.83199639746,75,normal
2023-01-01 06:38:00,192.168.1.143,192.168.2.143,UDP,445,3.432646462406912,34696.70388427051,45,DDoS_attack
2023-01-01 06:39:00,192.168.1.144,192.168.2.144,TCP,401,1.2310630268546594,94104.40206788108,191,file_transfer
2023-01-01 06:40:00,192.168.1.145,192.168.2.145,UDP,462,2.3386073599138064,9188.830690910996,35,video_stream
2023-01-01 06:41:00,192.168.1.146,192.168.2.146,UDP,495,1.0325918278134323,93157.84983402003,84,file_transfer
2023-01-01 06:42:00,192.168.1.147,192.168.2.147,TCP,317,0.3564604913538908,82844.75133317082,117,normal
2023-01-01 06:43:00,192.168.1.148,192.168.2.148,TCP,240,1.9545344750807587,13863.062529034427,177,normal
2023-01-01 06:44:00,192.168.1.149,192.168.2.149,UDP,1057,1.878426932045361,56933.4514098501,52,video_stream
2023-01-01 06:45:00,192.168.1.150,192.168.2.150,UDP,1333,4.977854404450859,86788.2501931596,159,file_transfer
2023-01-01 06:46:00,192.168.1.151,192.168.2.151,UDP,1084,2.287126520868447,57609.10719710822,157,file_transfer
2023-01-01 06:47:00,192.168.1.152,192.168.2.152,UDP,1092,1.7344907924137822,90812.78233450161,17,normal
2023-01-01 06:48:00,192.168.1.153,192.168.2.153,UDP,927,2.944327532911706,94355.3978647882,38,DDoS_attack
2023-01-01 06:49:00,192.168.1.154,192.168.2.154,UDP,782,0.5349602311280655,42816.06769624628,49,normal
2023-01-01 06:50:00,192.168.1.155,192.168.2.155,TCP,1103,4.812162106178585,38354.05247922604,167,file_transfer
2023-01-01 06:51:00,192.168.1.156,192.168.2.156,UDP,455,3.2113042233960627,93695.79424294653,137,DDoS_attack
2023-01-01 06:52:00,192.168.1.157,192.168.2.157,UDP,1107,3.798705317710154,67838.86605381714,93,normal
2023-01-01 06:53:00,192.168.1.158,192.168.2.158,TCP,1447,0.935341897052196,12486.245453468759,125,file_transfer
2023-01-01 06:54:00,192.168.1.159,192.168.2.159,TCP,1256,2.106441479725499,5186.8831730454385,192,normal
2023-01-01 06:55:00,192.168.1.160,192.168.2.160,TCP,987,2.171176655641329,56898.27604872905,153,normal
2023-01-01 06:56:00,192.168.1.161,192.168.2.161,TCP,226,4.126851575115325,93086.92557840403,183,video_stream
2023-01-01 06:57:00,192.168.1.162,192.168.2.162,UDP,1229,0.10605973082110627,84580.62153817603,71,video_stream
2023-01-01 06:58:00,192.168.1.163,192.168.2.163,UDP,1108,1.57418023093095,67908.9268999693,16,DDoS_attack
2023-01-01 06:59:00,192.168.1.164,192.168.2.164,UDP,703,4.908058234287089,14772.469040217666,54,video_stream
2023-01-01 07:00:00,192.168.1.165,192.168.2.165,UDP,1113,2.4269440631804713,26168.906991120864,196,normal
2023-01-01 07:01:00,192.168.1.166,192.168.2.166,UDP,150,1.9743787731956406,87675.611428709,193,file_transfer
2023-01-01 07:02:00,192.168.1.167,192.168.2.167,UDP,1152,0.6871621098864671,19097.916429033146,185,DDoS_attack
2023-01-01 07:03:00,192.168.1.168,192.168.2.168,TCP,1419,4.873406680277276,28565.50141679302,164,normal
2023-01-01 07:04:00,192.168.1.169,192.168.2.169,UDP,1420,0.19812914403653992,13830.464468348753,190,DDoS_attack
2023-01-01 07:05:00,192.168.1.170,192.168.2.170,TCP,878,3.7121831025354917,67934.7149100267,97,normal
2023-01-01 07:06:00,192.168.1.171,192.168.2.171,TCP,913,3.8661390434636917,94454.24823095775,82,file_transfer
2023-01-01 07:07:00,192.168.1.172,192.168.2.172,UDP,1469,1.2939179087129467,27627.83512794321,172,normal
2023-01-01 07:08:00,192.168.1.173,192.168.2.173,TCP,519,3.390636373703883,48065.254177157294,188,normal
2023-01-01 07:09:00,192.168.1.174,192.168.2.174,UDP,1305,0.5553528074590107,63799.634231409225,46,normal
2023-01-01 07:10:00,192.168.1.175,192.168.2.175,TCP,1082,1.3595316055171915,99947.15857334743,128,video_stream
2023-01-01 07:11:00,192.168.1.176,192.168.2.176,UDP,924,3.960719742632099,11375.99843475964,66,normal
2023-01-01 07:12:00,192.168.1.177,192.168.2.177,TCP,1124,4.336962340964347,50358.509151065206,17,normal
2023-01-01 07:13:00,192.168.1.178,192.168.2.178,UDP,666,3.0815834220329776,39126.89187034751,104,video_stream
2023-01-01 07:14:00,192.168.1.179,192.168.2.179,UDP,470,2.583508315920365,86716.19635701316,126,DDoS_attack
2023-01-01 07:15:00,192.168.1.180,192.168.2.180,UDP,1035,0.8805897010330035,48120.80537015393,119,normal
2023-01-01 07:16:00,192.168.1.181,192.168.2.181,UDP,760,0.40923426208783586,11986.77493392966,29,normal
2023-01-01 07:17:00,192.168.1.182,192.168.2.182,UDP,1068,0.6764802395204372,63807.99038337178,133,normal
2023-01-01 07:18:00,192.168.1.183,192.168.2.183,TCP,1432,1.2140507704708843,77307.2812081241,62,normal
2023-01-01 07:19:00,192.168.1.184,192.168.2.184,TCP,1260,1.7742050592949123,1285.2439148958447,128,file_transfer
2023-01-01 07:20:00,192.168.1.185,192.168.2.185,TCP,301,1.9664566750038377,86036.71185664233,21,file_transfer
2023-01-01 07:21:00,192.168.1.186,192.168.2.186,UDP,412,1.7969766660861175,19416.277000560898,186,video_stream
2023-01-01 07:22:00,192.168.1.187,192.168.2.187,TCP,216,1.2713711277666015,55654.86710068441,26,normal
2023-01-01 07:23:00,192.168.1.188,192.168.2.188,UDP,1036,2.597648809083321,42163.95256805756,73,file_transfer
2023-01-01 07:24:00,192.168.1.189,192.168.2.189,UDP,674,4.143901930341195,72245.72784444252,51,video_stream
2023-01-01 07:25:00,192.168.1.190,192.168.2.190,TCP,343,1.4705473385102483,37744.99986378844,103,file_transfer
2023-01-01 07:26:00,192.168.1.191,192.168.2.191,TCP,636,4.717696393600942,87106.55449148937,166,video_stream
2023-01-01 07:27:00,192.168.1.192,192.168.2.192,UDP,174,4.379349642446854,73319.13973492023,156,file_transfer
2023-01-01 07:28:00,192.168.1.193,192.168.2.193,TCP,485,0.8926446356253371,65123.60393522923,20,video_stream
2023-01-01 07:29:00,192.168.1.194,192.168.2.194,UDP,1333,3.9527521881097636,79827.81896072258,107,normal
2023-01-01 07:30:00,192.168.1.195,192.168.2.195,UDP,574,2.915478173357057,75648.28045790984,187,DDoS_attack
2023-01-01 07:31:00,192.168.1.196,192.168.2.196,UDP,517,2.876219274639951,4557.92881723378,80,video_stream
2023-01-01 07:32:00,192.168.1.197,192.168.2.197,UDP,446,2.016109538985055,40078.70103063799,117,video_stream
2023-01-01 07:33:00,192.168.1.198,192.168.2.198,UDP,739,2.555649695991848,93149.92243433249,67,normal
2023-01-01 07:34:00,192.168.1.199,192.168.2.199,TCP,1038,2.0461760094031343,13446.702630230395,43,video_stream
2023-01-01 07:35:00,192.168.1.200,192.168.2.200,TCP,1054,2.7446898319237203,73972.55849277307,29,video_stream
2023-01-01 07:36:00,192.168.1.201,192.168.2.201,UDP,975,3.1769552585859158,97484.58932219764,59,normal
2023-01-01 07:37:00,192.168.1.202,192.168.2.202,UDP,862,3.4040886514043374,6167.664275452192,111,normal
2023-01-01 07:38:00,192.168.1.203,192.168.2.203,TCP,1302,2.7091578435411883,68537.19418203444,147,video_stream
2023-01-01 07:39:00,192.168.1.204,192.168.2.204,TCP,1305,3.634968129910786,47347.25998880201,169,file_transfer
2023-01-01 07:40:00,192.168.1.205,192.168.2.205,UDP,763,0.7922624414499785,58338.35028209749,61,video_stream
2023-01-01 07:41:00,192.168.1.206,192.168.2.206,TCP,124,1.138714205420969,9448.79231194816,24,normal
2023-01-01 07:42:00,192.168.1.207,192.168.2.207,UDP,1303,4.111801519963923,5257.688234827008,93,video_stream
2023-01-01 07:43:00,192.168.1.208,192.168.2.208,TCP,809,1.6803870914474346,67019.79939454125,140,normal
2023-01-01 07:44:00,192.168.1.209,192.168.2.209,UDP,1284,0.21217974238298923,82507.63355225106,46,normal
2023-01-01 07:45:00,192.168.1.210,192.168.2.210,TCP,276,0.8535766333733523,78419.51815836376,135,normal
2023-01-01 07:46:00,192.168.1.211,192.168.2.211,UDP,384,1.1957107290319253,54836.7670587575,49,normal
2023-01-01 07:47:00,192.168.1.212,192.168.2.212,TCP,162,4.790882150683477,10886.815292481639,81,normal
2023-01-01 07:48:00,192.168.1.213,192.168.2.213,TCP,1102,2.907903001761162,69116.39993976537,49,normal
2023-01-01 07:49:00,192.168.1.214,192.168.2.214,UDP,761,4.670380628333649,24946.99947186045,65,normal
2023-01-01 07:50:00,192.168.1.215,192.168.2.215,TCP,765,2.9183004174334624,91195.80157397098,160,normal
2023-01-01 07:51:00,192.168.1.216,192.168.2.216,UDP,255,2.448836756675474,83988.27059502479,113,video_stream
2023-01-01 07:52:00,192.168.1.217,192.168.2.217,TCP,1172,1.6372656868510709,71228.9137416517,148,normal
2023-01-01 07:53:00,192.168.1.218,192.168.2.218,UDP,1066,3.0712176277235406,94935.74962728191,119,normal
2023-01-01 07:54:00,192.168.1.219,192.168.2.219,TCP,948,0.7820703206258962,4110.76032961602,145,file_transfer
2023-01-01 07:55:00,192.168.1.220,192.168.2.220,UDP,1207,4.5014819737342595,73883.84208101543,102,normal
2023-01-01 07:56:00,192.168.1.221,192.168.2.221,TCP,1484,4.16372878519229,33694.03515430413,103,video_stream
